47.36379320752064,1
45.36770190365562,1
43.69469512976703,1
37.914665679336856,1
44.41640280141428,1
41.45568165624207,1
50.99938503696669,1
43.13871040742549,1
34.73549009993056,1
44.41476082241133,1
38.841044342711896,1
37.45236914836837,1
42.438188243052295,1
47.49615211043522,1
35.86829479071345,1
46.55042866864656,1
43.49757265267926,1
38.911467027994554,1
39.5230539227075,1
39.78490351029993,1
39.00311567258014,1
33.43595469770029,1
46.71083606768695,1
48.59815196072186,1
48.444055052706126,1
38.848343103304884,1
46.4965269575612,1
47.9565014185293,1
45.97551710032414,1
39.05903538181616,1
49.90380369786614,1
46.23155559313645,1
41.548345902037134,1
51.7509196125349,1
47.30726367322928,1
46.1889808226158,1
39.922330444814506,1
43.55600506550115,1
50.64889975211387,1
44.22561706183592,1
38.13037024003296,1
43.48688281196977,1
51.737194560956304,1
42.89907610263149,1
43.60986650103458,1
37.66343034283272,1
35.61280802555227,1
38.54334195088419,1
43.23831087422255,1
43.106517784388615,1
41.083105398963504,1
45.54013244432915,1
40.68472499719965,1
48.51028369851516,1
48.39713101452582,1
40.69174986792836,1
47.314545380294994,1
43.264240998935,1
41.55040108122831,1
35.976138783981675,1
41.74184339387742,1
41.362869227775235,1
41.01566391946993,1
38.56895619903993,1
45.77819143308846,1
41.04181715020686,1
43.44146279214513,1
38.8744815645536,1
47.00424376600087,1
39.771875319255635,1
51.306035603126226,2
54.20338219210677,2
50.11999537519663,2
48.68394392463303,2
55.65753282895637,2
49.92492056026933,2
57.206194204740605,2
54.99756816637618,2
55.31590194272707,2
56.839914039817764,2
49.27898079373787,2
50.71394888068276,2
56.61497956737257,2
55.98744435338028,2
56.51185935628467,2
53.72159103527542,2
54.56768498596989,2
52.58592060573535,2
51.99675550098944,2
55.86588444980808,2
52.66282363788408,2
56.22171175537784,2
52.36862611716662,2
55.24688689535652,2
54.58655996308283,2
54.189030906226044,2
53.96182908550213,2
55.00554421656891,2
55.82730622059145,2
54.209484252768526,2
56.33058373958096,2
58.91359647044353,2
60.574257704594956,2
60.71280000313332,2
51.392184630602436,2
54.58761671053959,2
55.562353259409846,2
55.7265408439825,2
57.34483076585694,2
50.31932672619405,2
54.64040762753089,2
54.3368502402093,2
52.449080132214114,2
52.95348716276822,2
55.516124833670645,2
53.299814717641986,2
54.48160520030327,2
54.200074553879354,2
58.48520064166631,2
56.386698923126545,2
76.06265482986825,3
67.0071536190746,3
82.37824311861296,3
71.827018866747,3
64.5811043338413,3
67.44931721825333,3
70.90604282028065,3
75.4521420833609,3
79.0872775940643,3
61.667913629725305,3
69.68974362818885,3
71.37345276115867,3
71.86297190366399,3
75.57561620533926,3
77.95511725339605,3
66.08590468305148,3
73.33108309135974,3
75.02473529405663,3
70.49612664874934,3
73.96612536189491,3
74.1426260819837,3
75.67821560950688,3
72.8675026993912,3
76.24564525525301,3
80.35657398088998,3
72.84162713737979,3
74.74855684139219,3
71.33055539331863,3
68.8332321588995,3
71.92654037250716,3
